"player_id","player_name","birth_date","height_ft","height_in","nationality","weight_lb"
"jYQJa1mdqG","Rimi Olatunji","2001-01-31",6,1,"Canada",209
"KPqjKNK2Q6","Rio Hope-Gund","1999-08-20",6,0,"USA",NA
"N6MmW6dLqE","Rio Ramirez","1998-02-06",6,0,"USA",NA
"2vQ14d4xqr","Riqui Puig","1999-08-13",5,7,"Spain",123
"2lqRRGZ0qr","Ritchie Duffie","1992-08-10",6,3,"USA",179
"4JMAoW39qK","Rivaldo Ibarra","1999-07-06",5,10,"Cuba",174
"9z5kagOjQA","RJ Allen","1990-04-17",5,11,"USA",165
"zeQZX6bK5K","Roald Mitchell","2003-01-13",6,1,"USA",161
"aDQ0O43qEv","Rob Friend","1981-01-23",6,5,"Canada",207
"Oa5wPBBq14","Rob Kiernan","1991-01-13",6,1,"Republic of Ireland",170
"a35rK1aeqL","Rob Lovejoy","1991-10-23",6,0,"USA",165
"eVq3jedy5W","Rob Vincent","1990-10-26",5,10,"England",174
"N6Mm76ZPqE","Robbie Crawford","1993-03-19",5,11,"Scotland",154
"a35r6G45L6","Robbie Findley","1985-08-04",5,9,"USA",165
"mvzqojj5ap","Robbie Keane","1980-07-08",5,9,"Republic of Ireland",161
"Xj5Y6O6Gqb","Robbie Mertz","1996-12-04",5,8,"USA",154
"Pk5Lgax7MO","Robbie Robinson","1998-12-17",6,1,"USA",170
"zeQZK11MKw","Robbie Rogers","1987-05-12",5,10,"USA",165
"raMy7neqd2","Robbie Russell","1979-07-16",6,2,"USA",201
"kRQa2LpmMK","Robbie Sagel","1995-02-11",6,4,"USA",205
"BLMv7VZR5x","Robbie Soronellas","2001-03-26",5,9,"USA",141
"7vQ7B0LOqD","Robert Antoniuk","2002-08-26",5,7,"Canada",148
"2lqRkNyaQr","Robert Beebe","1992-09-23",6,4,"USA",201
"2lqRevJ5r0","Robert Beric","1991-06-17",6,2,"Slovenia",183
"KAqB9KBm5b","Robert Boskovic","1998-07-01",6,0,"Canada",181
"NWMWVeDDQl","Robert Castellanos","1998-05-11",6,2,"USA",181
"NWMWXnLz5l","Robert Cornwall","1994-10-16",6,0,"Republic of Ireland",185
"BLMv7EnW5x","Robert Coronado","1996-08-03",5,1,"USA",161
"ljqEL1VA5x","Robert Dambrot","1994-10-19",6,2,"USA",170
"9z5kbBNbMA","Robert De Loach","2002-08-02",5,11,"USA",139
"odMX8pAMYL","Robert Earnshaw","1981-04-06",5,8,"Wales",161
"EGMPZZg6qa","Robert Frame","2002-10-05",5,8,"USA",146
"aDQ0PD83QE","Robert Kcira","1994-01-09",6,0,"USA",165
"KXMekbo2q6","Robert Kristo","1993-05-14",6,5,"USA",192
"9Yqd6LWOMv","Robert Mirosavic","1995-02-06",5,10,"Sweden",154
"Oa5wA7V4Q1","Róbert Orri Thorkelsson","2002-04-03",NA,NA,"Iceland",NA
"KXMeke41q6","Robert Taylor","1994-10-21",6,0,"Finland",172
"NPqxXBgq9d","Robert Valentino","1985-12-21",6,3,"USA",190
"wvq9eY8YqW","Robert Voloder","2001-05-09",6,1,"Germany",165
"NPqxx7vZq9","Roberto Alarcon","1998-04-21",5,9,"Spain",148
"Xj5Y9nBl5b","Roberto Alburquerque","1993-11-04",NA,NA,"USA",NA
"gOMnlYO6qw","Roberto Avila","2000-10-16",5,8,"USA",143
"7VqGjvBj5v","Roberto Domínguez","1997-05-09",6,1,"El Salvador",NA
"N6MmorAxqE","Roberto Molina","2001-01-28",5,9,"El Salvador",143
"vzqodapjQa","Roberto Poplawski","1998-03-15",5,9,"Argentina",152
"KAqBW67Qbg","Roberto Puncec","1991-10-27",6,1,"Croatia",163
"Oa5wYLD9Q1","Robin Jansson","1991-11-15",6,2,"Sweden",192
"4JMAk276qK","Robin Lapert","1997-11-29",NA,NA,"France",NA
"p6qbeZ1p50","Robin Lod","1993-04-17",5,11,"Finland",181
"Vj589ADq8n","Robin Shroot","1988-03-26",5,9,"Northern Ireland",161
"eV5DLkYO5K","Robinho","1995-01-19",5,5,"Brazil",137
"KXMe8mgxQ6","Robinson Aguirre Ortega","2004-11-24",NA,NA,"USA",NA
"4wM4J01Nqj","Rocco Rios Novo","2002-06-04",5,10,"Argentina",154
"7VqGjPNA5v","Rocco Romeo","2000-03-25",6,3,"Canada",161
"Vj58W1rwM8","Rocky Pérez","2004-01-08",5,11,"USA",150
"odMXRA4aqY","Rocky Rodríguez","1993-10-28",5,6,"Costa Rica",NA
"wvq9Xym5Wn","Rod Fanni","1981-12-06",6,1,"France",172
"9vQ24wNo5K","Rodney Michael","1999-08-10",NA,NA,"Sierra Leone",NA
"9YqdogzE5v","Rodney Redes","2000-02-22",NA,NA,"Paraguay",NA
"gOMn4PlqwN","Rodney Wallace","1988-06-17",6,0,"Costa Rica",165
"eVq3jpgg5W","Rodolfo","1993-10-04",6,1,"Brazil",165
"NWMWL3DN5l","Rodolfo Castro","1998-09-15",5,9,"USA",159
"0Oq6lm4zM6","Rodolfo Pizarro","1994-02-15",5,10,"Mexico",143
"raMyZoye5d","Rodolfo Zelaya","1988-07-03",5,9,"El Salvador",154
"NPqxxEjxq9","Rodrigo da Costa","1993-12-20",6,0,"Brazil",172
"raMyk0Rqd2","Rodrigo Iñigo","1985-08-29",6,1,"Mexico",176
"NWMWrxNQlz","Rodrigo López","1988-05-10",5,8,"Mexico",148
"eVq3jO1D5W","Rodrigo Pacheco","1996-08-15",5,10,"Argentina",168
"jYQJa67yqG","Rodrigo Piñeiro","1999-05-05",5,9,"Uruguay",146
"XVqKWP2wq0","Rodrigo Ramos","1995-05-24",5,8,"Brazil",146
"a35rKXALqL","Rodrigo Saravia","1993-02-22",6,0,"Guatemala",174
"ljqEVeEoQx","Rodrigo Schlegel","1997-04-03",6,0,"Argentina",181
"xW5pr2zRQg","Rodrigue Ele","1998-03-02",6,0,"Cameroon",159
"N6MmebxeME","Rodrigues","1997-10-10",6,2,"Brazil",168
"0x5gXlrq7O","Roger Espinoza","1986-10-25",5,11,"Honduras",161
"raMyJle5d2","Róger Torres","1991-07-13",5,5,"Colombia",141
"9z5kbK6jMA","Rohan Goulbourne","2002-04-01",5,6,"Canada",157
"Oa5wAgVAQ1","Rohit Thakur","2003-11-14",5,6,"USA",135
"NWMWlNLD5l","Roi Moskowitz","2004-01-05",NA,NA,"USA",NA
"eVq3y40wMW","Rojay Smith","1996-09-21",5,9,"Jamaica",174
"aDQ0adk3ME","Roland Alberg","1990-08-06",5,11,"Netherlands",159
"BLMvOGX5xe","Roland Lamah","1987-12-31",5,11,"Belgium",157
"BLMvEoAQxe","Rolando Escobar","1981-10-24",6,0,"Panama",154
"odMXxGeMYL","Rolf Feltscher","1990-10-06",6,0,"Venezuela",185
"ljqEjAWwQx","Romain Alessandrini","1989-04-03",5,8,"France",154
"0x5g2VW7M7","Romain Gall","1995-01-31",5,9,"USA",141
"0Oq6l8YgM6","Romain Métanire","1990-03-28",5,10,"Madagascar",159
"BLMva87Qxe","Roman Bürki","1990-11-14",6,2,"Switzerland",187
"gjMNeXBpQK","Roman Celentano","2000-09-14",NA,NA,"USA",NA
"gpMOeGDrqz","Roman Holt","2005-03-09",6,2,"USA",150
"Pk5LgD1PMO","Roman Knox","1999-11-25",5,10,"USA",148
"vzqoJBAB5a","Roman Perez","2003-02-01",5,10,"Mexico",165
"9z5k3gnl5A","Roman Torres",NA,NA,NA,"USA",NA
"Pk5LwDNMOW","Román Torres","1986-03-20",6,2,"Panama",194
"Oa5wYrOWQ1","Romario Ibarra","1994-09-24",5,9,"Ecuador",161
"EGMPZ0Rkqa","Romario Piggott","1995-07-17",5,10,"Panama",165
"raMyAK7RMd","Romario Williams","1994-08-15",5,11,"Jamaica",172
"KPqjoVdYQ6","Romell Quioto","1991-08-09",5,10,"Honduras",152
"vzqoJAeB5a","Romeo Beckham",NA,NA,NA,NA,NA
"NWMWVDELQl","Romeo Parkes","1990-11-11",5,9,"Jamaica",152
"Xj5Y6RwRqb","Romilio Hernández","1995-03-20",NA,NA,"USA",NA
"N6MmW4jWqE","Rommel Tarin","2004-07-09",5,8,"USA",159
"KAqB3XXQbg","Romuald Peiser","1979-08-03",6,1,"France",185
"9YqdYLL9Qv","Ronald Alexis Cerritos","2000-10-02",5,10,"El Salvador",172
"2lqRjxJ4qr","Ronald Arevalo","2003-05-18",NA,NA,"El Salvador",NA
"Xj5Y9pdl5b","Ronald Fuentes","2002-03-01",5,3,"USA",135
"eV5DLWdm5K","Ronald Hernández","1997-09-21",5,7,"Venezuela",154
"0x5g2LVRM7","Ronald Matarrita","1994-07-09",5,9,"Costa Rica",154
"gOMnRnOAMw","Ronald Rodríguez","1998-09-22",NA,NA,"El Salvador",NA
"KAqB4EvMbg","Ronald Zubar","1985-09-20",6,1,"France",185
"gjMNRlApMK","Ronaldo Cisneros","1997-01-08",5,10,"Mexico",154
"gpMOayeEqz","Ronaldo Damus","1999-09-12",5,10,"Haiti",170
"e7MzZD9OMr","Ronaldo Lomeli","1998-02-18",5,5,"USA",141
"2lqRkPA0Qr","Ronaldo Peña","1997-03-10",6,0,NA,168
"eV5DzYZJQK","Ronaldo Pineda","1996-08-26",5,10,"USA",154
"N6MmobJwqE","Ronilson Mendes","2002-02-26",6,2,"Republic of Cape Verde",161
"vzqo7Wb7qa","Rony Argueta","1991-01-04",5,8,"USA",174
"Pk5LgawEMO","Ropapa Mensah","1997-08-20",6,0,"Ghana",170
"OlMlrBb0qL","Rosana","1982-07-07",5,7,"Brazil",148
"kRQa2wDkMK","Rose Lavelle","1995-05-14",5,4,"USA",NA
"9z5ka3RKQA","Rosie White","1993-06-06",5,5,"New Zealand",139
"kRQa2nZkMK","Ross Friedman","1992-01-08",5,9,"USA",157
"odMXKJaQYL","Rovérsio","1984-01-17",6,2,"Brazil",154
"Pk5LeGzGqO","Rowan Schnebly","2003-07-11",6,1,"USA",165
"NPqxxEWYq9","Roy Abergil","1990-10-27",6,0,"Israel",161
"ljqELEOO5x","Roy Boateng","1996-01-21",6,2,"Ghana",181
"7VqGP9xQvW","Roy Meeus","1989-05-24",5,10,"Belgium",170
"gjMNBo4MKp","Roy Miller","1984-11-24",6,2,"Costa Rica",168
"2lqRkWjJQr","Ruan","1995-05-29",5,9,"Brazil",143
"gpMOz121Qz","Ruben Bover","1992-06-24",5,7,"Spain",146
"p6qb0L4M0G","Ruben Gabrielsen","1992-03-10",6,1,"Norway",192
"BLMvllX8qx","Ruben Luna","1992-02-10",5,10,"Mexico",172
"NWMWVjaDQl","Rubio Rubín","1996-03-01",5,11,"USA",161
"315VPO39Q9","Rudolf Mensah","2001-05-20",5,9,"Ghana",152
"zeQZJ7YgQK","Rudy Camacho","1991-03-05",6,1,"France",174
"9z5k7bje5A","Rudy Dawson","1988-05-08",5,11,"Costa Rica",NA
"NWMWll0Z5l","Rudy Stretch","1999-09-21",5,11,"USA",154
"7vQ732NYQD","Rufat Dadashov","1991-09-29",6,2,"Azerbaijan",181
"gOMn6Yd6Mw","Rumi Utsugi","1988-12-05",5,6,"Japan",139
"7vQ7rPpOqD","Russell Canouse","1995-06-11",5,10,"USA",168
"Oa5wVwa4M1","Russell Cicerone","1994-11-17",NA,NA,"USA",NA
"NPqxe7NxQ9","Russell Klabough","1990-05-11",6,5,"USA",216
"raMyrPmd5d","Russell Robles","2003-01-10",6,0,"USA",154
"0Oq6ErR256","Russell Shealy","1999-09-26",6,1,"USA",198
"BLMvlPy3qx","Russell Teibert","1992-12-22",5,8,"Canada",152
"a35r4OLQL6","Ryan Adeleye","1987-04-28",6,1,"USA",181
"EGMPnvxkqa","Ryan Arambula","1993-12-19",5,9,"USA",165
"0Oq633jxQ6","Ryan Baer","2002-05-29",5,9,"USA",154
"7VqGl1WQvW","Ryan Coulter","1989-02-08",6,1,"Republic of Ireland",194
"ljqEVpWzQx","Ryan Cretens","1996-01-08",5,11,"USA",194
"4JMA9K21MK","Ryan Felix","1993-06-21",6,3,"USA",194
"XVqKej7wM0","Ryan Fessler","2001-03-08",5,9,"USA",141
"KPqjovpEQ6","Ryan Finley","1991-03-27",6,0,"USA",181
"kRQaoVXk5K","Ryan Flood","1998-10-17",6,2,"USA",176
"gOMnY42OQw","Ryan Gareis",NA,NA,NA,"USA",NA
"9z5ka8adQA","Ryan Gauld","1995-12-16",5,7,"Scotland",150
"Xj5YpDAMbd","Ryan Guy","1985-09-05",5,7,"USA",161
"0x5g2P0LM7","Ryan Herman","1993-06-18",6,6,"USA",225
"wvq9pAjl5W","Ryan Hollingshead","1991-04-16",6,1,"USA",183
"NPqxeZ2WQ9","Ryan Howe","1993-09-23",5,10,"USA",174
"0Oq6wB9dQ6","Ryan James","1994-04-21",5,8,"Canada",154
"EGMP4ByMaY","Ryan Johnson","1984-11-26",6,1,"Jamaica",181
"gOMn6OlmMw","Ryan Meara","1990-11-15",6,4,"USA",185
"NPqxX3mq9d","Ryan Miller","1984-12-14",5,11,"USA",165
"raMyZkgd5d","Ryan Neil","1992-01-02",6,1,"USA",165
"Pk5LgDPEMO","Ryan Peterson","1995-12-26",5,11,"USA",174
"eV5DzpLZQK","Ryan Quintos","2004-07-13",5,10,"USA",176
"Pk5Le0VDqO","Ryan Raposo","1999-03-05",5,7,"Canada",146
"NPqxApEGQ9","Ryan Reid","2006-01-26",NA,NA,"USA",NA
"9Yqdko995v","Ryan Richter","1989-04-12",6,2,"USA",176
"ljqE2NLNQx","Ryan Roushandel","1985-11-11",6,3,"USA",190
"raMyeneJMd","Ryan Sailor","1998-01-01",NA,NA,"USA",NA
"9YqdKPj5vJ","Ryan Shawcross","1987-10-04",6,3,"England",168
"jYQJgdKEMG","Ryan Shellow","1997-10-10",6,0,"USA",179
"vzqo70xZqa","Ryan Sierakowski","1997-08-07",6,1,"USA",170
"0Oq63Ym2Q6","Ryan Spaulding","1998-09-10",5,8,"USA",165
"9vQ226BxQK","Ryan Telfer","1994-03-04",5,11,"Trinidad & Tobago",150
"ljqEjVpNQx","Ryan Thompson","1985-01-07",6,1,"Jamaica",201
"9vQ2Z1x7QK","Ryan Torrero","1990-09-01",5,9,"Chile",141
"4wM4ZPb4qj","Ryan Williams","1996-10-11",5,9,"USA",161
"9vQ2b1aQK6","Ryan Williams","1991-04-08",5,8,"England",165
"NWMWly9D5l","Ryan Williams","1996-02-23",5,7,"USA",NA
"Oa5wdRzjq1","Ryan Zellefrow","2006-08-17",NA,NA,"USA",NA
"2lqR70GxQr","Ryanne Brown","1999-01-21",NA,NA,"USA",NA
"xW5pw036Mg","Ryder Mills","2005-01-04",NA,NA,"USA",NA
"4wM4ENag5j","Ryen Jiba","2001-04-29",5,11,"USA",135
"Xj5Y97805b","Rylee Baisden","1994-04-16",NA,NA,"USA",NA
"a35rKYoAqL","Ryley Kraft","1998-01-13",5,8,"USA",150
"ljqE2XAVQx","Ryo Fujii","1996-08-07",5,10,"Hong Kong",154
"4JMAom2DqK","Ryo Shimazaki","1997-04-19",5,9,"Japan",150
"eVq3j7mj5W","Saad Abdul-Salaam","1991-09-08",6,4,"USA",185
"gOMnRnE6Mw","Saalih Muhammad","1995-08-25",6,0,"USA",176
"aDQ0PXPBQE","Sabri Khattab","1990-01-12",NA,NA,"Norway",NA
"eVq3jWwG5W","Sabrina D'Angelo","1993-05-11",5,8,"Canada",150
"Vj58BZALQ8","Sabrina Flores","1996-01-31",5,3,"Mexico",NA
"KAqBwAWQbg","Sacha Kljestan","1985-09-09",6,1,"USA",150
"Xj5Y4wDwMb","Sadik Balarabe","1992-06-26",NA,NA,"England",NA
"N6Mmo8XLqE","Saed Díaz","1999-06-23",6,1,"Panama",170
"a35rlY62QL","Saeed Robinson","1990-08-08",5,9,"Jamaica",165
"Pk5LV4LQOW","Saër Sène","1986-11-04",6,3,"France",185
"9Yqd6lnRMv","Sagi Lev-Ari","1989-07-04",6,1,"Israel",190
"KPqjK99yQ6","Sagir Arce","2002-02-15",5,8,"USA",165
"e7Mzkwj5r0","Sainey Nyassi","1989-01-31",5,8,"Gambia",157
"kRQa2zbOMK","Sakari Carter","2000-03-11",5,11,NA,161
"a35ra9GML6","Sal Zizzo","1987-04-03",5,11,"USA",165
"Xj5Y68NRqb","Salomón Wbias","1996-03-09",5,10,"Mexico",163
"Oa5wAAzXQ1","Salvador Villegas Jr.","2001-12-04",5,5,"USA",126
"KAqBelY45b","Salvatore Barone","1995-12-13",5,7,"USA",150
"Pk5LeJXmqO","Salvatore Esposito","2001-09-16",5,7,"USA",146
"0x5g2pyLM7","Sam Brotherton","1996-10-02",6,2,"New Zealand",172
"7VqGjPPA5v","Sam Brown","1996-02-10",6,1,"USA",165
"4wM4NZyqjB","Sam Cronin","1986-12-12",5,10,"USA",165
"Xj5Y8J9AMb","Sam Cruz Garza","1989-10-17",5,11,"USA",161
"Oa5wYon9Q1","Sam Fink","1993-05-08",6,2,"USA",185
"Pk5Lga97MO","Sam Fowler","2000-08-04",6,0,"USA",174
"0x5gL0rRq7","Sam Gleadle","1996-03-20",5,10,"England",154
"a35rKJdeqL","Sam Hamilton","1995-07-27",6,1,"USA",176
"7VqG07nxQv","Sam Howard","1992-12-23",6,2,"USA",181
"vzqo7EoLqa","Sam Ilin","2000-06-03",6,2,"USA",181
"KXMek263q6","Sam Johnson","1993-05-06",5,10,"Liberia",163
"NWMWLO7N5l","Sam Junqua","1996-11-09",6,0,"USA",170
"2lqRR7knqr","Sam Kerr","1993-09-10",5,6,"Australia",146
"raMyAZpRMd","Sam Mewis","1992-10-09",5,11,"USA",NA
"4JMAaEp9MK","Sam Nicholson","1995-01-20",5,9,"Scotland",157
"0x5g2zdwM7","Sam Raben","1997-05-11",6,0,"USA",154
"wvq9gNamMW","Sam Strong","1996-08-23",6,3,"USA",194
"OlMl9zeE5L","Sam Vines","1999-05-31",5,10,"USA",150
"XVqKeARRM0","Sam Werner","1995-12-03",5,10,"USA",170
"odMXEZjr5Y","Sam Williams","2005-03-18",5,9,"USA",NA
"N6MmodeeqE","Samad Bounthong","1997-02-04",5,8,"USA",161
"BLMvzVyXMx","Samantha Coffey","1998-12-31",5,5,"USA",NA
"vzqoJE2B5a","Samantha Fisher","1999-08-26",NA,NA,"USA",NA
"0x5g2EvwM7","Samantha Hiatt","1998-01-06",5,10,"USA",NA
"eV5DLgAm5K","Samantha Johnson","1991-06-10",5,5,"USA",NA
"N6MmeE4xME","Samantha Leshnak","1997-04-21",5,11,"USA",NA
"0x5g23X7M7","Samantha Lofton","1992-04-29",5,8,"USA",NA
"gpMOoGgDMz","Samantha Staab","1997-03-28",5,7,"USA",NA
"e7Mzllbeqr","Samantha Witteman","1994-02-26",NA,NA,"USA",NA
"eVq3jgbX5W","Samba","1992-09-23",6,1,"Guinea-Bissau",154
"KXMe8zRPQ6","Sami Guediri","1997-08-18",5,11,"USA",170
"4wM4ZnGAqj","Sammy Jo Prudhomme","1993-10-25",5,10,"USA",NA
"4JMAoyY6qK","Sammy Kahsai","1995-03-05",5,10,"Ethiopia",119
"p6qbee1650","Sammy Ndjock","1990-02-25",6,3,"Cameroon",172
"eV5DzmpEQK","Sammy Tojaga","2000-04-11",6,0,"USA",146
"eVq3x0rvQW","Samson Sergi","1996-07-02",6,2,"USA",174
"0Oq6lj26M6","Samuel","1991-02-25",6,1,"Brazil",192
"aDQ0ao1PME","Samuel Adekugbe","1995-01-16",5,9,"England",165
"aDQ0lpPBQE","Samuel Adeniran","1998-09-30",6,4,"USA",201
"XVqK29kB50","Samuel Armah Ashitey","2000-03-01",5,10,"Ghana",170
"jYQJxXE5GR","Samuel Armenteros","1990-05-27",5,11,"Sweden",176
"eVq3a0oDMW","Samuel Asante","1989-08-13",5,5,"Ghana",146
"N6MmoBPRqE","Samuel Biek","1997-08-07",6,4,"Germany",185
"0x5g67gmM7","Samuel Edoung-Biyo","1991-11-24",5,11,"Cameroon",194
"7VqGjPwe5v","Samuel Grandsir","1996-08-14",5,7,"France",143
"gOMnvaBMwN","Samuel Inkoom","1989-06-01",5,10,"Ghana",165
"XVqKekPRM0","Samuel Joseph","2003-07-09",6,5,"USA",201
"NPqxx0BWq9","Samuel Moore","2001-03-16",6,1,"USA",165
"gjMNKgv5Kp","Samuel Ochoa","1986-09-04",6,0,"USA",190
"7VqGj3RA5v","Samuel Piette","1994-11-12",5,7,"Canada",161
"KPqj7loEQ6","Samuel Rogers","1999-05-17",6,3,"USA",181
"KXMe36Rrq6","Samuel Solomon","1999-11-02",5,11,"USA",165
"Oa5wYWO8Q1","Samuel Stanton","1994-04-19",5,11,"Scotland",154
"315VPyknQ9","Samuel Terranova","2004-03-28",6,0,"USA",185
"9vQ22omrQK","Samuel Tetteh","1996-07-28",5,11,"Ghana",150
"0Oq6Er2g56","Sandor Bustamante","1999-09-30",5,7,"USA",165
"KPqjKN9PQ6","Sandra Yu","1995-11-05",5,4,"USA",NA
"Oa5wzADM14","Sanna Nyassi","1989-01-31",5,7,"Gambia",148
"Pk5LgvRLMO","Santi Moar","1993-09-05",5,10,"Spain",165
"eVq3x86jQW","Santiago Castaneda","2004-11-13",6,2,"USA",154
"7VqGmBnXMv","Santiago Castaño","1995-04-14",6,2,"Colombia",185
"BLMv7jYW5x","Santiago Echavarria","1999-01-25",5,10,"USA",137
"aDQ0N1Gv5E","Santiago Ferreira","2004-11-04",NA,NA,"Colombia",NA
"Oa5wYlbjQ1","Santiago González","1992-06-11",5,7,"Uruguay",161
"kRQaop7m5K","Santiago Maidana","1991-02-02",5,7,"Argentina",150
"4wM4JmKAqj","Santiago Moreno","2000-04-21",5,8,"Colombia",148
"aDQ0PDEpQE","Santiago Mosquera","1995-02-07",5,6,"Colombia",154
"9YqdoPb85v","Santiago Patiño","1997-03-10",6,1,"USA",161
"N6MmoXVxqE","Santiago Rodríguez","2000-01-08",5,6,"Uruguay",137
"9Yqd6zwjMv","Santiago Sosa","1999-05-03",5,9,"Argentina",172
"OlMlBG0RqL","Santiago Suarez","2005-04-23",6,4,"USA",172
"0x5g2lRZM7","Santiago Viera","1998-06-04",5,7,"Uruguay",143
"p6qbOp1XQ0","Saori Takarada","1999-12-27",5,6,"Japan",NA
"gpMOJRRQzy","Saphir Taïder","1992-02-29",5,11,"Algeria",161
"raMyZeL25d","Sarah Bouhaddi","1986-10-17",5,9,"France",150
"KPqj7gByQ6","Sarah Gorden","1992-09-13",5,4,"USA",NA
"eV5DkJZAMK","Sarah Griffith","1999-08-10",NA,NA,"USA",NA
"p6qbOvZXQ0","Sarah Hagen","1989-11-18",5,11,"USA",NA
"2lqRjBw0qr","Sarah Luebbert","1997-12-16",5,7,"USA",NA
"gjMNjwJkMK","Sarah Shimer",NA,5,7,"USA",NA
"eV5DklVaMK","Sarah Sodoma","1998-09-04",NA,NA,"USA",NA
"vzqodxaBQa","Sarah Teegarden","1995-04-21",5,7,"USA",NA
"vzqo7r17qa","Sarah Woldmoe","1992-07-27",5,8,"USA",NA
"7vQ7rpPLqD","Satara Murray","1993-07-01",5,8,"USA",NA
"KPqjKkoPQ6","Savannah DeMelo","1998-03-26",5,5,"USA",NA
"aDQ0P8BRQE","Savannah Jordan","1995-01-24",5,7,"USA",NA
"KAqBNz4mqb","Savannah McCaskill","1996-07-31",5,4,"USA",NA
"BLMv601AMx","Savannah Uveges",NA,NA,NA,"USA",NA
"p6qbgbN8Q0","Sawyer Jura","2006-03-09",NA,NA,"USA",NA
"7VqG3a33qv","Saxon Wolcott","2005-05-16",NA,NA,"USA",NA
"0Oq6lBP2M6","Schillo Tshuma","1992-09-21",5,10,"Zimbabwe",161
"eVq3x4bgQW","Schuyler DeBree","1996-09-05",5,8,"USA",NA
"2lqRRvNxqr","Scott Caldwell","1991-03-15",5,8,"USA",152
"XVqKW61Bq0","Scott DeVoss","1996-02-26",6,1,"USA",174
"eVq3xdZGQW","Scott Levene","1995-08-31",6,1,"USA",176
"4JMAP39QKg","Scott Sutter","1986-05-13",5,11,"Switzerland",176
"eVq3aEeXMW","Scott Thomsen","1993-12-31",5,10,"USA",165
"4wM4Jb2gqj","Scout Watson","1996-05-01",NA,NA,"USA",NA
"NPqxxk7Wq9","Sean Bettenhausen","2003-01-05",5,11,"USA",161
"gOMnll7eqw","Sean Bieker","1994-02-08",6,0,"USA",176
"9vQ2dAKY5K","Sean Davis","1993-02-08",6,0,"USA",165
"a35rXZBQL6","Sean Franklin","1985-03-21",5,10,"USA",161
"9z5kGga5A3","Sean Johnson","1989-05-31",6,3,"USA",218
"jYQJaDyWqG","Sean Karani","2000-12-14",5,8,"USA",154
"NPqxeRAGQ9","Sean Lewis","1992-04-17",6,1,"USA",185
"BLMv6B9XMx","Sean McDowd","2004-05-06",6,0,"USA",170
"NWMWVw2LQl","Sean McFarlane","1993-04-04",6,0,"Jamaica",183
"KXMe8LJBQ6","Sean McSherry","1997-03-07",5,9,"USA",159
"Vj58l8mD58","Sean McTague","2003-09-06",NA,NA,"USA",NA
"jYQJ1NaWqG","Sean Melvin","1994-07-09",6,4,"Canada",181
"eVq32LNG5W","Sean Murray","1999-03-12",6,3,"USA",190
"4wM4JGblqj","Sean Nealis","1997-01-13",6,1,"USA",183
"eVq32L8v5W","Sean O'Hearn","1998-06-11",5,11,"USA",150
"zeQZJgjZQK","Sean Okoli","1993-02-03",6,1,"USA",183
"aDQ0NdJP5E","Sean Rea","2002-05-15",5,7,"Canada",139
"e7MzlPbOqr","Sean Reynolds","1990-04-11",6,1,"USA",181
"wvq9p3Dl5W","Seán Russell","1993-12-10",5,10,"Republic of Ireland",163
"Pk5LZnOQOW","Sean St Ledger","1984-12-28",5,11,"Republic of Ireland",168
"4JMA9oy2MK","Sean Totsch","1991-09-16",6,1,"USA",194
"eV5DL1xR5K","Sean Zawadzki","2000-04-21",NA,NA,"USA",NA
"jYQJbbEQGR","Seb Hines","1988-05-29",6,2,"England",172
"XVqKejrWM0","Sebastian Anderson","2002-08-08",5,9,"USA",135
"eVq3xk1VQW","Sebastian Berhalter","2001-05-10",5,9,"USA",154
"eV5D9A9qKn","Sebastián Blanco","1988-03-15",5,6,"Argentina",141
"raMyAW6BMd","Sebastian Breza","1998-05-15",6,5,"Canada",192
"xW5pw0G0Mg","Sebastian Capozucchi","1995-12-23",6,0,"Chile",181
"KXMe39PXq6","Sebastian Carbajal","2005-02-12",NA,NA,"USA",NA
"N6MmoRWwqE","Sebastian Conlon","2003-06-02",5,11,"USA",161
"odMXR09rqY","Sebastián Contreras","1990-04-05",5,10,"Argentina",170
"4wM4Jx8gqj","Sebastian Cruz","2000-07-31",5,7,"USA",150
"Oa5wV9bBM1","Sebastian Dalgaard","1991-08-23",6,1,"Denmark",185
"KXMekOprq6","Sebastián Driussi","1996-02-09",5,10,"Argentina",176
"Xj5Y6jjXqb","Sebastian Elney","1997-06-26",6,1,"USA",185
"gjMNRAdpMK","Sebastian Evers","1991-01-02",6,1,"USA",181
"2lqRR64nqr","Sebastián Fernandez","1989-11-15",5,8,"Uruguay",165
"p6qbKw6Q0G","Sebastian Giovinco","1987-01-26",5,5,"Italy",130
"NPqxeKAYQ9","Sebastián Guenzatti","1991-07-08",5,10,"USA",150
"0x5gLGajq7","Sebastian Hernandez","2003-02-10",5,9,"USA",161
"Oa5wAxl8Q1","Sebastian Hernandez","1993-08-12",6,2,"USA",176
"Pk5L10m7qO","Sebastián Jaime","1987-01-30",5,9,"Argentina",154
"zeQZXzwD5K","Sebastian Joffre Soliz","1999-08-21",5,8,"Bolivia",150
"4JMAaaxkMK","Sebastian Lletget","1992-09-03",5,10,"USA",152
"e7MzJgRPMr","Sebastián Mercado","2003-04-13",6,0,"USA",165
"Vj58WEYwM8","Sebastian Mora-Mora","1998-04-14",6,1,"USA",181
"315VPna6Q9","Sebastian Nava","2003-03-10",5,8,"USA",148
"XVqKYrONM0","Sebastián Rincón","1994-01-14",6,1,"Colombia",172
